ID	Mean	Variance	sd	noise.adjusted.sd	Fano.Factor	Fstar1	Fstar2	Fstar3	Fstar4	Fstar5	Coeff.Variation.squared	distance.to.median
0610040B10Rik	1.57361963190184	37.6422557810288	6.1353284982166	0.236089991881312	23.9208097165992	0.609976406819701	0.619522525604738	0.59374153431044	0.593392855398884	0.58847968642219	15.2011383384237	-0.118072780856886
0610040F04Rik	0.0889570552147239	0.548985370457763	0.740935469833752	0.0303136263141209	6.17135278514589	0.639645618003535	0.628697505736433	0.622071582372285	0.657425604625324	0.666059443615088	69.3745175157779	-0.249733019634738
0610040J01Rik	34.2331288343558	6837.4962529495	82.6891543852608	1.37875074222974	199.733313482217	1.13271398832127	1.13722980907393	1.17739998329858	1.16514641566245	1.17248784775262	5.83450360172067	0.0900697018678979
0610043K17Rik	1.22699386503067	21.4867767815007	4.63538313211548	0.180882058141873	17.5117230769231	0.504207983816082	0.511496595976022	0.487895925679646	0.492238582500245	0.488501710599568	14.2720543076923	-0.187978921118395
0910001L09Rik	42.9018404907975	3433.02418121756	58.5920146540256	0.849214973547264	80.0204406604407	0.4064637211116	0.406964619077512	0.422482437711491	0.421533594858041	0.424564106187254	1.86519831655253	-0.309984283506965
100043387	2.19018404907975	38.3944879660217	6.19632858764137	0.23269242879221	17.5302564102564	0.380401708811245	0.38677075506129	0.373463551102247	0.369006902618639	0.365864861982843	8.00401062989298	-0.248543760970601
1100001G20Rik	817.171779141104	859791.23809344	927.249285841429	1.05829359658247	1052.15483456506	1.26824022001372	1.19623285346898	1.12755755405167	1.23101480055549	1.20825990917535	1.28755649842795	0.11481538709867
1110001A16Rik	27.2944785276074	1940.44224634261	44.0504511480032	0.83503091651524	71.0928492141709	0.45031015744397	0.453235230456865	0.467559685643251	0.459347806314303	0.46171013600252	2.60466046795007	-0.367697829074855
1110001J03Rik	61.2484662576687	7014.72268994809	83.7539413397846	0.950780913043822	114.528952617974	0.488950859260575	0.487179585042245	0.506880676900742	0.513158715071468	0.517226214447827	1.86990727467618	-0.15333808076983
1110002B05Rik	73.0766871165644	13014.6187163756	114.081631809751	1.13626724318916	178.095357492275	0.697545631296472	0.693179160034551	0.72125015094984	0.735867283154242	0.741712599014074	2.43710223491926	-0.0316893247389925
1110002L01Rik	0.877300613496933	109.024898537046	10.4414988644852	0.413317418920695	124.273136094675	4.21475653241167	4.26677397034016	4.05016998380325	4.14110675915643	4.11637560962693	141.653994289734	0.743130112602678
1110002N22Rik	21.7668711656442	2031.52702218027	45.0724641236784	0.958973673535765	93.3311456074928	0.660211512191135	0.665985183913285	0.68404376489285	0.667920217101521	0.670442212613961	4.28776119899136	-0.238681213129323
1110003E01Rik	122.745398773006	30824.9719018405	175.570418641184	1.15430651638234	251.12934749469	0.763629475141157	0.752274143476573	0.779248744999774	0.814024490586451	0.819286219729712	2.04593695572332	-0.016650066714993
1110004E09Rik	19.5858895705521	3277.60336951392	57.2503569378735	1.27987808630495	167.345136798988	1.24638056297068	1.25847829893563	1.28967781367558	1.25619868386959	1.26007161542859	8.54416830015193	0.104120129846353
1110004F10Rik	54.6963190184049	5824.06441717791	76.3155581593813	0.939032578558954	106.480006729853	0.480399136850417	0.479432368054097	0.498614253165736	0.502369873230897	0.506282891564082	1.94674904345981	-0.194453689880376
1110005A03Rik	59.9693251533742	15987.3098253893	126.440934136811	1.45739227130165	266.591457957899	1.14992675954164	1.14611187221533	1.19239368970325	1.20606750125373	1.21560515074933	4.44546369791688	0.208587112132842
1110006O24Rik	0.368098159509202	3.24254837187353	1.80070774193747	0.0728064826526634	8.80892307692308	0.456483402090937	0.458405748776523	0.434267302185997	0.458413447072697	0.45902092181175	23.9309076923077	-0.243987823673115
1110007C09Rik	8.87730061349693	461.535667767815	21.4833811996114	0.639625108266327	51.9905417043219	0.569778809411674	0.578383607702263	0.580780287159132	0.560537589023347	0.559121720369335	5.85657104202106	-0.0951071525024768
1110008F13Rik	147.539877300613	54261.4368664464	232.940844135258	1.30930281635105	367.774718667336	1.02226902920059	1.00363270546961	1.03606125501369	1.09125419951474	1.09709512651657	2.49271400651902	0.145353003219891
1110008J03Rik	2.1840490797546	111.252175554507	10.5476146855347	0.396192453538848	50.938496110631	1.10686570545115	1.12539026732098	1.08659575458611	1.07372567219253	1.06458177172552	23.3229631068338	0.15700498415969
1110008L16Rik	11.4907975460123	1509.29683813119	38.8496697300144	1.07002951325221	131.348309992197	1.26912540113551	1.28650552874651	1.30110516829668	1.25720342698468	1.25633178283188	11.4307392038057	0.151820993037703
1110008P14Rik	32.5460122699387	2312.61787635677	48.0896857585571	0.826024769217221	71.0568734865512	0.413037271595097	0.414924333065942	0.429267027301351	0.424073790599648	0.426645234027425	2.18327434086858	-0.373036443948409
1110012L19Rik	28.8159509202454	7727.44909863143	87.9059104874719	1.61780810145014	268.165680876501	1.65420791767939	1.66399787160631	1.71819542320354	1.69079014264967	1.69999052030358	9.30615413729393	0.251499580081483
1110014N23Rik	30.2208588957055	26959.9264558754	164.19478206044	2.94263920490176	892.096632624379	5.37659998213104	5.40562984321783	5.58607080554147	5.50517741664759	5.53651838867252	29.5192349000759	0.775823019867512
1110017F19Rik	2.32208588957055	107.2467107126	10.3559987790942	0.386907386132972	46.1855055380551	0.97400926004495	0.990448061324596	0.957753547246103	0.94458016993176	0.936572118788427	19.8896628869299	0.166502057929122
1110018G07Rik	16.0644171779141	1492.7250684285	38.6358003466798	0.940810053646841	92.9212091479267	0.76237377898168	0.771032744303888	0.786523783617427	0.763164124468782	0.764473434916155	5.78428760401454	0.0295485277385056
1110018J18Rik	31.3312883435583	5209.44067956583	72.176455160709	1.26727467517644	166.269596782696	0.984598814177559	0.989520222427617	1.0231336115376	1.0094896466899	1.01542215362774	5.30682284620707	0.0394710907372841
1110019D14Rik	1.80368098159509	18.2013402548372	4.2663028789383	0.162670556149772	10.0912192569335	0.240744036556834	0.244636750982806	0.235147351726356	0.233860849326501	0.231880125361997	5.59479162884411	-0.482166969626077
1110020A21Rik	2.73926380368098	50.1256536101935	7.07994728865925	0.260290223668088	18.2989508140236	0.3560074582478	0.36211718987028	0.351652511498236	0.345127714502844	0.342279895174078	6.68024408216315	-0.411094992111033
1110020G09Rik	71.180981595092	11358.8440679566	106.577877948271	1.08280825597501	159.576951784264	0.633084795698076	0.629376410499764	0.654889234001478	0.667379729266049	0.672689872036017	2.24184814831588	-0.0858133134885282
1110021J02Rik	12.0184049079755	531.655044832468	23.0576461251462	0.625612079719354	44.2367393096949	0.418164035601972	0.423773626698071	0.429099038352936	0.414780139380055	0.414627057392567	3.68074962097002	-0.328097441776986
1110021L09Rik	1.13803680981595	13.8055025955639	3.71557567485362	0.14551493025769	12.1309807173958	0.362352356507114	0.367436718040258	0.350044216707762	0.354204920245293	0.351620477359916	10.6595679619165	-0.323159844992075
1110028C15Rik	3.55828220858896	77.2504388862671	8.78922288295542	0.313313687189184	21.7100371352785	0.371741638190124	0.378181235052473	0.369874317431372	0.360621356606277	0.35790024758209	6.10126905698344	-0.320523931274086
1110028F11Rik	1.84662576687117	126.019480887211	11.2258398744687	0.427303785194345	68.2431075900843	1.6094690652223	1.6356219536238	1.57300976490152	1.56312146515782	1.5498519625169	36.9555698909759	0.273307124447135
1110031I02Rik	10.3711656441718	829.538735252478	28.8017141026793	0.819581119851121	79.9851013582691	0.812495544742431	0.824109903893763	0.831133889158034	0.802548259007364	0.801400815259826	7.71225762874762	-0.00613126266900466
1110032A03Rik	62.4907975460123	11366.4537612081	106.613572124791	1.19277743665134	181.890041535139	0.768957132617307	0.765946748677012	0.796955294084404	0.807526312750095	0.813938625808335	2.91066922935673	0.0186666953216578
1110034A24Rik	4.98773006134969	219.95061821614	14.830732221173	0.50205678006524	44.0983404295581	0.640347491341637	0.651237339650565	0.643110501505547	0.623127785099301	0.619338976317069	8.84136468636898	-0.156801451593711
1110034B05Rik	10.2269938650307	548.729853704578	23.4249835369116	0.669438912239815	53.6550486825712	0.54876950758433	0.556656659651899	0.561184035461171	0.541845031062234	0.541016198472127	5.24641447825981	-0.149036607777936
1110034G24Rik	7.58895705521472	406.618216139689	20.1647766201287	0.62532652389499	53.5802499844537	0.633908062915744	0.643917364545535	0.643691544906742	0.621371138478709	0.619141479051006	7.06029163093448	0.0215507505604359
1110035M17Rik	0.187116564417178	5.1802642756017	2.27601939262426	0.0927304462391376	27.6846910466583	1.99605774193336	1.98661259902626	1.90514910299946	2.03728578201369	2.05421411483883	147.954250511649	0.21578770400338
1110037F02Rik	7.02453987730061	651.593242095328	25.5263244924789	0.806277961179431	92.7595619751428	1.13962821414783	1.15795593192586	1.15496447682644	1.11528994481181	1.11072797821246	13.205073014802	0.0496555508187881
1110038B12Rik	7.56134969325153	205.151609249646	14.3231145094091	0.444567776627215	27.1316124200343	0.321565692647364	0.326647816833471	0.326498932480437	0.315181231276845	0.314042695798175	3.58819701782198	-0.272395608822051
1110038D17Rik	117.110429447853	44766.5354601227	211.581037572186	1.44686139850498	382.259169155011	1.18933785006821	1.17264268070378	1.21555671226577	1.26709372774406	1.27557982416465	3.26409160104074	0.183253982673308
1110038F14Rik	5.48159509202454	276.74273714016	16.635586468176	0.553525671922066	50.4858043132022	0.700081106716655	0.711850846422364	0.704901461307552	0.682152874415238	0.678349531388623	9.21005719423834	-0.0321909747625685
1110046J04Rik	0.0889570552147239	1.94590844738084	1.39495822424216	0.0570714239702608	21.8746949602122	2.26725861631859	2.22845243806713	2.20496649301318	2.33028074409006	2.36088385507916	245.901743345834	0.346305785881846
1110049F12Rik	46.2668711656442	39257.937791411	198.136159727121	2.73300465496414	848.51075515481	4.15404392429694	4.1551016126765	4.31652075101853	4.31950661312708	4.35154875591502	18.3394885752482	0.652538453041039
1110050K14Rik	0.0368098159509202	0.275563945257197	0.524941849405433	0.0215245430045104	7.48615384615385	1.19362798732887	1.15167805104531	1.21816342951594	1.19714498682016	1.20374961065743	203.373846153846	0.0854741762156133
1110051M20Rik	0.929447852760736	13.0811609249646	3.61678875868699	0.142860494953873	14.0741203351104	0.464062425571642	0.469977656661882	0.44643074239273	0.455398103726099	0.452526408596195	15.142452901802	-0.136175542453794
1110054M08Rik	6.44171779141104	203.213515809344	14.2552978155261	0.459063877663237	31.5464791208791	0.404311564217563	0.410931432994495	0.408839037504708	0.395018652487046	0.393188677922763	4.89721533019362	-0.248840630944783
1110054O05Rik	1.72699386503067	26.5560075507315	5.15325213343297	0.197088871186876	15.3770132531767	0.374708859876656	0.380709642482497	0.365590346718984	0.364148343083078	0.361080928084394	8.903918864184	-0.279527823890889
1110057K04Rik	55.478527607362	9267.2595375177	96.2666065544937	1.17277460427292	167.042276303813	0.748428764132542	0.746773927904103	0.776704371346783	0.783020332525867	0.789136924961152	3.0109356449764	-0.0317224964079878
1110058L19Rik	73.9141104294479	27491.1187541293	165.804459391566	1.63721991484268	371.93329655736	1.44867070943174	1.43934833216538	1.4976029466461	1.52873190721965	1.54086381274232	5.03196608058182	0.283174632271315
1110059E24Rik	22.8527607361963	3087.52902312412	55.565538089036	1.15447032507394	135.1052968508	0.933273568780449	0.941003907597615	0.967484172325207	0.94583249953121	0.949695947829691	5.91199017092092	-0.0358024047187218
1110059G10Rik	6.5521472392638	200.204964605946	14.1493803612012	0.453973060405387	30.5556266205704	0.388376793322869	0.394714767630591	0.39289934178906	0.379569589206372	0.377850876796748	4.66345237748406	-0.198153061502342
1110065P20Rik	18.4386503067485	2194.68391694195	46.8474536868542	1.07603183576012	119.026277977554	0.913010505356035	0.922350966060395	0.943937842597164	0.918260593357238	0.92071660411449	6.45525979382509	0.0251503877186622
1110067D22Rik	13.6196319018405	1697.59641340255	41.2018981771781	1.06955653943715	124.64334026334	1.10845823098995	1.12240369382312	1.14023933321915	1.1036888993354	1.10427932669352	9.15174074906508	0.0887623324488847
1190002H23Rik	0.168711656441718	1.35298725814063	1.16317980473383	0.0474277207655532	8.01952447552448	0.608178219751582	0.604347978338032	0.581395272399808	0.621921770646053	0.627692125634811	47.5339087094723	-0.224714995618563
1190002N15Rik	18.0092024539877	6444.39068428504	80.2769623508827	1.86299218984375	357.838760530902	2.77661660465841	2.80557672581292	2.86968885255539	2.79030451950327	2.7973167549994	19.8697727700688	0.375207628740655
1190003J15Rik	488.5	199811.641538462	447.002954731243	0.838444235769295	409.030995984568	0.633789800016509	0.605995743470011	0.59446605895025	0.650107558596365	0.644099113620709	0.837320360255001	-0.113724189224697
1190005F20Rik	17.9509202453988	4610.62527607362	67.9015852250418	1.57801718124331	256.846179084074	1.99612983334356	2.01700383911768	2.06294152942419	2.00574576973815	2.01074160783155	14.3082457931319	0.311487609190823
1190005I06Rik	8.08895705521472	1518.610523832	38.9693536491433	1.18928297439411	187.738729908696	2.15302825331844	2.18645452529578	2.18970204839976	2.11344337822809	2.10675986436192	23.2092627797629	0.32160643806596
1190007F08Rik	6.65644171779141	458.041604530439	21.401906562978	0.684282604683744	68.8117802197802	0.867914988678984	0.882033867770779	0.878380645315859	0.848485894765931	0.844727040107068	10.3376222818656	0.135669516743285
1190007I07Rik	13.1349693251534	746.234034922133	27.3172845451764	0.718534399687237	56.8127733266267	0.514253507123352	0.520851770919715	0.528632793583318	0.511463951148856	0.511603752848679	4.32530689035037	-0.124497563935364
1200009I06Rik	0.134969325153374	1.20634261444077	1.09833629387395	0.0448479856060991	8.9379020979021	0.755823513648979	0.748379912454287	0.725787870959714	0.775407235911743	0.784030148998755	66.221729179911	-0.121027162006407
1200011I18Rik	11.8834355828221	2365.64175554507	48.6378633941199	1.32471611782909	199.070524601882	1.8921894277327	1.91770780171549	1.94122140557954	1.87625204668709	1.87540642518642	16.7519336655172	0.261315817023332
1200011M11Rik	6.63803680981595	333.296271826333	18.2564035841217	0.584069176264233	50.2100668278117	0.634150199428136	0.644472081519404	0.641751103420145	0.619921562630159	0.617164579883681	7.5639934315465	0
1200014J11Rik	8.57361963190184	1643.34687116564	40.5382149479432	1.21840864416576	191.674805008945	2.13661154836231	2.16922826279323	2.17606476292866	2.10018470479137	2.09437535755378	22.3563457720629	0.407865034986839
1200016B10Rik	14.4570552147239	2189.44891930156	46.7915475198412	1.18778791906378	151.445013301996	1.30814585538681	1.324046308129	1.3471316084649	1.3049869776239	1.30624547121675	10.4755090889987	0.0588391634451069
1300001I01Rik	103.877300613497	29657.6895139217	172.214080475209	1.30012537714055	285.506933071653	0.941850939917419	0.930586825846142	0.966118824790471	1.00157660024836	1.00878911387574	2.74850165902903	0.0660876874671493
1300002E11Rik	18.0429447852761	1491.56122699386	38.6207357127472	0.89554392376138	82.6672832369942	0.640863295064856	0.647537406888912	0.662363280041715	0.644064201793183	0.645691072486246	4.58169573873854	-0.219103979380697
1300002K09Rik	115.138036809816	17356.463964134	131.743933310548	0.913737958781322	150.74483155209	0.472922974521793	0.466425531867888	0.483611725481167	0.503725697195486	0.507139274982145	1.30925309940006	-0.200995496458954
1300010F03Rik	78.3435582822086	17456.8046814535	132.124201724943	1.24784125205635	222.823740256611	0.843584691800657	0.837392280937081	0.871141370134419	0.891575491500186	0.898601804517471	2.84418713091837	0.030374933346017
1300014I06Rik	60.5613496932515	9677.25007078811	98.3730149522119	1.12587784389826	159.79250990614	0.685958611617589	0.683585713580158	0.711209177440993	0.71966842097924	0.725366045996496	2.63852293113517	-0.00379727902262139
1300015D01Rik	4.16564417177914	89.1909391222275	9.44409546342197	0.329240500523033	21.4110796420075	0.339478460027256	0.345333974533781	0.339257652554098	0.329698168196256	0.327412406423754	5.13992044425216	-0.415187483596527
1300017J02Rik	538.650306748466	401883.243492213	633.942618453921	1.08286256185245	746.093037462765	1.10221308531061	1.05126540155982	1.02441492915586	1.12122843872349	1.10899675582517	1.38511577569967	0.118498309931762
1300018I17Rik	6.23312883435583	189.994714487966	13.7838570250843	0.447006601760296	30.4814354936402	0.396989003934707	0.403528846027288	0.401089273886975	0.387634589043888	0.385761369784889	4.89023030065291	-0.281593196995524
1300018J18Rik	48.4723926380368	5782.84692779613	76.0450322361437	1.01674125289492	119.301866754939	0.570938480909487	0.570731603952592	0.593122654541146	0.594635712574687	0.59911959037504	2.46123329718453	-0.203936262780579
1500001M20Rik	4.65950920245399	460.4221708353	21.4574502407742	0.734884359493085	98.8134481187016	1.48333534898917	1.50872637604436	1.48696315698288	1.44224969086168	1.43298990948486	21.2068361334409	0.228646047830276
1500002O20Rik	5.05521472392638	614.846172722982	24.7960918840648	0.837417955820053	121.626123973114	1.75457286878799	1.78436784967632	1.76278860719673	1.70769036290127	1.69742587610316	24.0595366597301	0.339789355442373
1500003O03Rik	208.855828220859	68292.4929966966	261.328324137849	1.08096821194853	326.983898790123	0.767071846025269	0.747891005073019	0.764811119244302	0.817368723538881	0.819322745651539	1.56559623724911	0
1500004A13Rik	0.193251533742331	2.67330816422841	1.63502543228795	0.0665975050758434	13.8333089133089	0.981794854443627	0.977617729363962	0.936678558559911	1.00143557132478	1.00944332271634	71.5818842180747	-0.115365069375598
1500010J02Rik	3.36503067484663	102.712496460595	10.1347173843475	0.363885728606023	30.5234948460837	0.537096330228012	0.546397864474256	0.533566946474551	0.520888856123459	0.516862302637869	9.07079245198113	-0.0587993789275237
1500011B03Rik	0.782208588957055	7.36472864558754	2.71380335425903	0.107845907807957	9.41530015082956	0.337714575367482	0.341593817844332	0.3238630542579	0.332659332080188	0.330914911678387	12.036815094786	-0.300709009438943
1500011H22Rik	4.82515337423313	715.609334591789	26.7508753986068	0.910799164170561	148.30810112964	2.18868420575779	2.22603053175878	2.19613958025698	2.1289409816312	2.11563838348148	30.7364532538223	0.434435890270299
1500011K16Rik	20.2453987730061	1913.34267107126	43.7417726100722	0.963105711364904	94.5075319347319	0.692601644686158	0.699119640086047	0.716971606824393	0.698875776770485	0.701184537392449	4.66809930465494	-0.130048660598089
1500012F01Rik	7.45705521472393	292.088919301557	17.0906090968566	0.532259582128539	39.1694725184318	0.467397169101001	0.474809556803887	0.474402873023282	0.457981098445094	0.456284923301798	5.25267299095383	-0.189571280568525
1500015A07Rik	0.0398773006134969	0.192251061821614	0.438464436210754	0.0179762987960597	4.8210650887574	0.739240199482262	0.714575401957968	0.750150758021618	0.744625728858711	0.749965526875192	120.897478379609	-0.140403683103004
1500015L24Rik	0.0214723926380368	0.113383671543181	0.336724919694371	0.0138159992877897	5.28043956043956	1.09531295337788	1.04289710731644	1.17044427504747	1.05189488460353	1.03855366782005	245.917613814757	0
1500017E21Rik	20.1134969325153	1525.11015573384	39.0526587537115	0.862467465752584	75.8252113419599	0.55746338037929	0.562742352533669	0.577029935233432	0.562382900536033	0.564216401322989	3.76986714922662	-0.303237929129663
1500031L02Rik	11	7780.14153846154	88.2051106141903	2.46407986489072	707.285594405594	6.98116918013862	7.07860316219091	7.15046696159807	6.90697132358985	6.90001068624155	64.2986904005086	0.772944651596341
1500032L24Rik	105.187116564417	12196.7064181218	110.438699820859	0.825259439736252	115.952474185871	0.380180032882053	0.375551909790665	0.389836521215777	0.404375960169149	0.407269119332027	1.10234483055594	-0.301016832393296
1520402A15Rik	0.131901840490798	1.83793298725814	1.35570387152141	0.0553642027998364	13.9340966010733	1.19161785305036	1.17943038524525	1.14489373023854	1.22280620409931	1.23660706058965	105.639895161626	0.07763072799571
1600002H07Rik	84.8496932515337	17451.4142614441	132.103801086282	1.17265008779643	205.674453173449	0.748921173548827	0.742474295767236	0.772117061189878	0.793087678237966	0.799241107669197	2.42398581882594	0.0211535915185606
1600002K03Rik	4.49693251533742	132.761529023124	11.5222189279289	0.396917873161044	29.522686535838	0.450928464207381	0.458669147269645	0.45158973465761	0.438266494325083	0.435378594464315	6.5650721764551	-0.208084333068671
1600012F09Rik	20.2914110429448	2763.16097215668	52.565777575878	1.15617359957732	136.173919413919	0.996849975212738	1.00621082883011	1.03195514838686	1.0059613139746	1.00929964454429	6.71091424473738	0.0128900736024781
1600012H06Rik	17.5030674846626	878.207682869278	29.6345690515195	0.696241504550192	50.1745013346275	0.394779444170969	0.398990827709995	0.407838629727611	0.396336805697936	0.397254803842583	2.86661188837865	-0.408760452822357
1600014C10Rik	117.098159509202	33639.3503350637	183.410333228703	1.25433032402169	287.274799843631	0.893854993369959	0.881309274083006	0.913563054007113	0.952291636499819	0.95866988543956	2.45328193925247	0.067810210868517
1600016N20Rik	0.708588957055215	13.2040490797546	3.63373761845219	0.144844840672454	18.6342857142857	0.701426204375061	0.708928897564498	0.671574122666098	0.69252774905869	0.689377016373214	26.2977365491651	-0.1263693741162
1600020E01Rik	9.53374233128834	781.554242567249	27.956291645482	0.815752434252985	81.9776972576973	0.867670566904039	0.880466225137691	0.8858938838817	0.855133890926843	0.853400339177379	8.59869025289875	-0.0399740487682526
1600021P15Rik	5.48159509202454	259.684275601699	16.1147223246849	0.536194652329968	47.3738521802764	0.656928008080208	0.6679722593624	0.661451235330961	0.640104874558714	0.636535970135286	8.64234796349753	-0.0598215537691132
1600027N09Rik	3.48466257668712	83.1859178857952	9.12063144117748	0.326017888034126	23.8720151679307	0.412953905844024	0.420107485669999	0.410640103070151	0.400557009115634	0.397506057638048	6.85059590206461	-0.272363933593253
1600029D21Rik	3.30981595092025	59.9437187352525	7.74233290005361	0.278562131726066	18.1108918514294	0.321266106856743	0.326828419219643	0.319007828311279	0.311550768083182	0.309126461800556	5.47187279292491	-0.318040562419386
1600029I14Rik	0.122699386503067	2.93259084473808	1.71248090346669	0.0699616141640652	23.9006153846154	2.11737603008179	2.09315878901687	2.03810036956018	2.17431539100502	2.19991218369397	194.790015384615	0.319131191719393
1700001C19Rik	19.2760736196319	3725.36354884379	61.0357563141786	1.37441006531968	193.263608676492	1.45066679571928	1.46495083905823	1.50073810121608	1.46127412893431	1.46562282742439	10.0260879103336	0.0852003839951277
1700001G17Rik	0.147239263803681	5.74440773949976	2.39674941107738	0.0978146433886839	39.0141025641026	3.16199752144576	3.13532453823709	3.03048494196613	3.24033968432255	3.274198485148	264.97077991453	0.495275847768631
1700001K19Rik	0.0214723926380368	0.0887682869277961	0.297940072712276	0.0122246367632458	4.13406593406593	0.857522544453422	0.816486081271215	0.916342995656489	0.823530457812053	0.813085594426667	192.529356357928	-0.106292677187447
